price buy,capacity,nb doors,safety,lug_boot,price maint,accept
med,small,more,good,high,4,low
med,med,more,unacc,low,4,low
med,med,more,good,med,4,low
med,med,more,vgood,high,4,low
med,big,more,unacc,low,4,low
med,big,more,good,med,4,low
med,big,more,vgood,high,4,low
med,small,2,unacc,low,5more,low
med,small,2,unacc,med,5more,low
med,small,2,unacc,high,5more,low
med,med,2,unacc,low,5more,low
med,med,2,unacc,med,5more,low
med,med,2,unacc,high,5more,low
med,big,2,unacc,low,5more,low
med,big,2,unacc,med,5more,low
med,big,2,unacc,high,5more,low
med,small,4,unacc,low,5more,low
med,small,4,acc,med,5more,low
med,small,4,good,high,5more,low
med,med,4,unacc,low,5more,low
med,med,4,good,med,5more,low
med,med,4,vgood,high,5more,low
med,big,4,unacc,low,5more,low
med,big,4,good,med,5more,low
med,big,4,vgood,high,5more,low
med,small,more,unacc,low,5more,low
med,small,more,acc,med,5more,low
med,small,more,good,high,5more,low
med,med,more,unacc,low,5more,low
med,med,more,good,med,5more,low
med,med,more,vgood,high,5more,low
med,big,more,unacc,low,5more,low
med,big,more,good,med,5more,low
med,big,more,vgood,high,5more,low
low,small,2,unacc,low,2,low
low,small,2,unacc,med,2,low
low,small,2,unacc,high,2,low
low,med,2,unacc,low,2,low
low,med,2,unacc,med,2,low
low,med,2,unacc,high,2,low
low,big,2,unacc,low,2,low
low,big,2,unacc,med,2,low
low,big,2,unacc,high,2,low
low,small,4,unacc,low,2,low
low,small,4,acc,med,2,low
low,small,4,good,high,2,low
low,med,4,unacc,low,2,low
low,med,4,acc,med,2,low
low,med,4,good,high,2,low
low,big,4,unacc,low,2,low
low,big,4,good,med,2,low
low,big,4,vgood,high,2,low
low,small,more,unacc,low,2,low
low,small,more,unacc,med,2,low
low,small,more,unacc,high,2,low
low,med,more,unacc,low,2,low
low,med,more,acc,med,2,low
low,med,more,good,high,2,low
low,big,more,unacc,low,2,low
low,big,more,good,med,2,low
low,big,more,vgood,high,2,low
low,small,2,unacc,low,3,low
low,small,2,unacc,med,3,low
low,small,2,unacc,high,3,low
low,med,2,unacc,low,3,low
low,med,2,unacc,med,3,low
low,med,2,unacc,high,3,low
low,big,2,unacc,low,3,low
low,big,2,unacc,med,3,low
low,big,2,unacc,high,3,low
low,small,4,unacc,low,3,low
low,small,4,acc,med,3,low
low,small,4,good,high,3,low
low,med,4,unacc,low,3,low
low,med,4,acc,med,3,low
low,med,4,good,high,3,low
low,big,4,unacc,low,3,low
low,big,4,good,med,3,low
low,big,4,vgood,high,3,low
low,small,more,unacc,low,3,low
low,small,more,acc,med,3,low
low,small,more,good,high,3,low
low,med,more,unacc,low,3,low
low,med,more,good,med,3,low
low,med,more,vgood,high,3,low
low,big,more,unacc,low,3,low
low,big,more,good,med,3,low
low,big,more,vgood,high,3,low
low,small,2,unacc,low,4,low
low,small,2,unacc,med,4,low
low,small,2,unacc,high,4,low
low,med,2,unacc,low,4,low
low,med,2,unacc,med,4,low
low,med,2,unacc,high,4,low
low,big,2,unacc,low,4,low
low,big,2,unacc,med,4,low
low,big,2,unacc,high,4,low
low,small,4,unacc,low,4,low
low,small,4,acc,med,4,low
low,small,4,good,high,4,low
low,med,4,unacc,low,4,low
low,med,4,good,med,4,low
low,med,4,vgood,high,4,low
low,big,4,unacc,low,4,low
low,big,4,good,med,4,low
low,big,4,vgood,high,4,low
low,small,more,unacc,low,4,low
low,small,more,acc,med,4,low
low,small,more,good,high,4,low
low,med,more,unacc,low,4,low
low,med,more,good,med,4,low
low,med,more,vgood,high,4,low
low,big,more,unacc,low,4,low
low,big,more,good,med,4,low
low,big,more,vgood,high,4,low
low,small,2,unacc,low,5more,low
low,small,2,unacc,med,5more,low
low,small,2,unacc,high,5more,low
low,med,2,unacc,low,5more,low
low,med,2,unacc,med,5more,low
low,med,2,unacc,high,5more,low
low,big,2,unacc,low,5more,low
low,big,2,unacc,med,5more,low
low,big,2,unacc,high,5more,low
low,small,4,unacc,low,5more,low
low,small,4,acc,med,5more,low
low,small,4,good,high,5more,low
low,med,4,unacc,low,5more,low
low,med,4,good,med,5more,low
low,med,4,vgood,high,5more,low
low,big,4,unacc,low,5more,low
low,big,4,good,med,5more,low
low,big,4,vgood,high,5more,low
low,small,more,unacc,low,5more,low
low,small,more,acc,med,5more,low
low,small,more,good,high,5more,low
low,med,more,unacc,low,5more,low
low,med,more,good,med,5more,low
low,med,more,vgood,high,5more,low
low,big,more,unacc,low,5more,low
low,big,more,good,med,5more,low
low,big,more,vgood,high,5more,low
